Grouping;no;SourceRoom;Exist;Doors;Rooms;PathLength;SimulationTimeInSec
1;37;1;502;2;3;8,72;13
1;37;1;503;5;6;33,91;44
1;37;1;504;5;6;33,91;4
1;37;1;505;9;10;49,81;6
1;37;1;506;9;10;50,98;6
1;37;1;507;12;13;63,35;8
1;37;19;501;5;6;26,31;41
1;37;19;502;4;5;23,77;3
1;37;19;503;1;2;6,5;8
1;37;19;504;1;2;6,5;7
1;37;19;505;5;6;22,4;30
1;37;19;506;5;6;23,57;3
1;37;19;507;8;9;35,94;51
1;37;46;501;10;11;53,9;751
1;37;46;502;9;10;51,36;60
1;37;46;503;6;7;34,09;37,2
1;37;46;504;6;7;34,09;4
1;37;46;505;4;5;16,97;2
1;37;46;506;2;3;8,14;13
1;37;46;507;5;6;20,51;24
1;38;1;501;2;3;6,66;2
1;38;1;502;2;3;8,72;13
1;38;1;503;5;6;33,91;448
1;38;1;504;5;6;33,91;444
1;38;1;505;9;10;49,81;6
1;38;1;506;9;10;50,98;6
1;38;1;507;12;13;63,35;8
1;38;19;501;5;6;26,31;41
1;38;19;502;4;5;23,77;3
1;38;19;503;1;2;6,5;8
1;38;19;504;1;2;6,5;72
1;38;19;505;5;6;22,4;30
1;38;19;506;5;6;23,57;3
1;38;19;507;8;9;35,94;5
1;38;46;501;10;11;53,9;75,6
1;38;46;502;9;10;51,36;60
1;38;46;503;6;7;34,09;37
1;38;46;504;6;7;34,09;44
1;38;46;505;4;5;16,97;2
1;38;46;506;2;3;8,14;13
1;38;46;507;5;6;20,51;24
1;39;1;501;2;3;6,66;2
1;39;1;502;2;3;8,72;1
1;39;1;503;5;6;33,91;4
1;39;1;504;5;6;33,91;4
1;39;1;505;9;10;49,81;6
1;39;1;506;9;10;50,98;6
1;39;1;507;12;13;63,35;8
1;39;19;501;5;6;26,31;3
1;39;19;502;4;5;23,77;3
1;39;19;503;1;2;6,5;858
1;39;19;504;1;2;6,5;7
1;39;19;505;5;6;22,4;30
1;39;19;506;5;6;23,57;33
1;39;19;507;8;9;35,94;5
1;39;46;501;10;11;53,9;7
1;39;46;502;9;10;51,36;60
1;39;46;503;6;7;34,09;3
1;39;46;504;6;7;34,09;4
1;39;46;505;4;5;16,97;22
1;39;46;506;2;3;8,14;1
1;39;46;507;5;6;20,51;2
1;40;1;501;2;3;6,66;2
1;40;1;502;2;3;8,72;13,275
1;40;1;503;5;6;33,91;45,325
1;40;1;504;5;6;33,91;4
1;40;1;505;9;10;49,81;6
1;40;1;506;9;10;50,98;6
1;40;1;507;12;13;63,35;8
1;40;19;501;5;6;26,31;41,525
1;40;19;502;4;5;23,77;317
1;40;19;503;1;2;6,5;8,575
1;40;19;504;1;2;6,5;7,275
1;40;19;505;5;6;22,4;3
1;40;19;506;5;6;23,57;33,5
1;40;19;507;8;9;35,94;5
1;40;46;501;10;11;53,9;7
1;40;46;502;9;10;51,36;60
1;40;46;503;6;7;34,09;368
1;40;46;504;6;7;34,09;44
1;40;46;505;4;5;16,97;2
1;40;46;506;2;3;8,14;13,2
1;40;46;507;5;6;20,51;2
1;41;1;501;2;3;6,66;22
1;41;1;502;2;3;8,72;1
1;41;1;503;5;6;33,91;448
1;41;1;504;5;6;33,91;44,525
1;41;1;505;9;10;49,81;67,05
1;41;1;506;9;10;50,98;6
1;41;1;507;12;13;63,35;8
1;41;19;501;5;6;26,31;40,575
1;41;19;502;4;5;23,77;32,075
1;41;19;503;1;2;6,5;8
1;41;19;504;1;2;6,5;72
1;41;19;505;5;6;22,4;3
1;41;19;506;5;6;23,57;33
1;41;19;507;8;9;35,94;518
1;41;46;501;10;11;53,9;7
1;41;46;502;9;10;51,36;60
1;41;46;503;6;7;34,09;3
1;41;46;504;6;7;34,09;4
1;41;46;505;4;5;16,97;2
1;41;46;506;2;3;8,14;13
1;41;46;507;5;6;20,51;24,1
1;42;1;501;2;3;6,66;21
1;42;1;502;2;3;8,72;13
1;42;1;503;5;6;33,91;45
1;42;1;504;5;6;33,91;4
1;42;1;505;9;10;49,81;66,5
1;42;1;506;9;10;50,98;6
1;42;1;507;12;13;63,35;8
1;42;19;501;5;6;26,31;4
1;42;19;502;4;5;23,77;31,8
1;42;19;503;1;2;6,5;8
1;42;19;504;1;2;6,5;7
1;42;19;505;5;6;22,4;30
1;42;19;506;5;6;23,57;33,15
1;42;19;507;8;9;35,94;52,075
1;42;46;501;10;11;53,9;7
1;42;46;502;9;10;51,36;6
1;42;46;503;6;7;34,09;37
1;42;46;504;6;7;34,09;4
1;42;46;505;4;5;16,97;22
1;42;46;506;2;3;8,14;13
1;42;46;507;5;6;20,51;24
1;43;1;501;2;3;6,66;21
1;43;1;502;2;3;8,72;13
1;43;1;503;5;6;33,91;4
1;43;1;504;5;6;33,91;4
1;43;1;505;9;10;49,81;6
1;43;1;506;9;10;50,98;69,65
1;43;1;507;12;13;63,35;8
1;43;19;501;5;6;26,31;4
1;43;19;502;4;5;23,77;31
1;43;19;503;1;2;6,5;8
1;43;19;504;1;2;6,5;7
1;43;19;505;5;6;22,4;30,325
1;43;19;506;5;6;23,57;3
1;43;19;507;8;9;35,94;51,6
1;43;46;501;10;11;53,9;7
1;43;46;502;9;10;51,36;60,775
1;43;46;503;6;7;34,09;37
1;43;46;504;6;7;34,09;4
1;43;46;505;4;5;16,97;22
1;43;46;506;2;3;8,14;13
1;43;46;507;5;6;20,51;24
1;44;1;501;2;3;6,66;22
1;44;1;502;2;3;8,72;13
1;44;1;503;5;6;33,91;4
1;44;1;504;5;6;33,91;4
1;44;1;505;9;10;49,81;672
1;44;1;506;9;10;50,98;691
1;44;1;507;12;13;63,35;9
1;44;19;501;5;6;26,31;41
1;44;19;502;4;5;23,77;3
1;44;19;503;1;2;6,5;8
1;44;19;504;1;2;6,5;7,25
1;44;19;505;5;6;22,4;30
1;44;19;506;5;6;23,57;3
1;44;19;507;8;9;35,94;51
1;44;46;501;10;11;53,9;76,575
1;44;46;502;9;10;51,36;60
1;44;46;503;6;7;34,09;3
1;44;46;504;6;7;34,09;44
1;44;46;505;4;5;16,97;22
1;44;46;506;2;3;8,14;13
1;44;46;507;5;6;20,51;2
1;45;1;501;2;3;6,66;2
1;45;1;502;2;3;8,72;13
1;45;1;503;5;6;33,91;4
1;45;1;504;5;6;33,91;4
1;45;1;505;9;10;49,81;669
1;45;1;506;9;10;50,98;6
1;45;1;507;12;13;63,35;8
1;45;19;501;5;6;26,31;42
1;45;19;502;4;5;23,77;3
1;45;19;503;1;2;6,5;8
1;45;19;504;1;2;6,5;72
1;45;19;505;5;6;22,4;30
1;45;19;506;5;6;23,57;3
1;45;19;507;8;9;35,94;5
1;45;46;501;10;11;53,9;7
1;45;46;502;9;10;51,36;60,9
1;45;46;503;6;7;34,09;3
1;45;46;504;6;7;34,09;44,75
1;45;46;505;4;5;16,97;22
1;45;46;506;2;3;8,14;13
1;45;46;507;5;6;20,51;24
1;46;1;501;2;3;6,66;22
1;46;1;502;2;3;8,72;13
1;46;1;503;5;6;33,91;44
1;46;1;504;5;6;33,91;4
1;46;1;505;9;10;49,81;6
1;46;1;506;9;10;50,98;6
1;46;1;507;12;13;63,35;9
1;46;19;501;5;6;26,31;41
1;46;19;502;4;5;23,77;31
1;46;19;503;1;2;6,5;8
1;46;19;504;1;2;6,5;7
1;46;19;505;5;6;22,4;30
1;46;19;506;5;6;23,57;3
1;46;19;507;8;9;35,94;5
1;46;46;501;10;11;53,9;76,45
1;46;46;502;9;10;51,36;6
1;46;46;503;6;7;34,09;3
1;46;46;504;6;7;34,09;4
1;46;46;505;4;5;16,97;2
1;46;46;506;2;3;8,14;13
1;46;46;507;5;6;20,51;24
1;47;1;501;2;3;6,66;2
1;47;1;502;2;3;8,72;13
1;47;1;503;5;6;33,91;45
1;47;1;504;5;6;33,91;4
1;47;1;505;9;10;49,81;6
1;47;1;506;9;10;50,98;700
1;47;1;507;12;13;63,35;8
1;47;19;501;5;6;26,31;41
1;47;19;502;4;5;23,77;3
1;47;19;503;1;2;6,5;8
1;47;19;504;1;2;6,5;7
1;47;19;505;5;6;22,4;30
1;47;19;506;5;6;23,57;3
1;47;19;507;8;9;35,94;51,75
1;47;46;501;10;11;53,9;7
1;47;46;502;9;10;51,36;6
1;47;46;503;6;7;34,09;3
1;47;46;504;6;7;34,09;4
1;47;46;505;4;5;16,97;225
1;47;46;506;2;3;8,14;13
1;47;46;507;5;6;20,51;2
1;48;1;501;2;3;6,66;22
1;48;1;502;2;3;8,72;13
1;48;1;503;5;6;33,91;45
1;48;1;504;5;6;33,91;4
1;48;1;505;9;10;49,81;6
1;48;1;506;9;10;50,98;685
1;48;1;507;12;13;63,35;9
1;48;19;501;5;6;26,31;419,375
1;48;19;502;4;5;23,77;31
1;48;19;503;1;2;6,5;8
1;48;19;504;1;2;6,5;7
1;48;19;505;5;6;22,4;30
1;48;19;506;5;6;23,57;3
1;48;19;507;8;9;35,94;5
1;48;46;501;10;11;53,9;7
1;48;46;502;9;10;51,36;60
1;48;46;503;6;7;34,09;371
1;48;46;504;6;7;34,09;4
1;48;46;505;4;5;16,97;22
1;48;46;506;2;3;8,14;13
1;48;46;507;5;6;20,51;24
1;49;1;501;2;3;6,66;2
1;49;1;502;2;3;8,72;1
1;49;1;503;5;6;33,91;45,5
1;49;1;504;5;6;33,91;4
1;49;1;505;9;10;49,81;6
1;49;1;506;9;10;50,98;687
1;49;1;507;12;13;63,35;9
1;49;19;501;5;6;26,31;4
1;49;19;502;4;5;23,77;32
1;49;19;503;1;2;6,5;8
1;49;19;504;1;2;6,5;7
1;49;19;505;5;6;22,4;3
1;49;19;506;5;6;23,57;3
1;49;19;507;8;9;35,94;5
1;49;46;501;10;11;53,9;76
1;49;46;502;9;10;51,36;61
1;49;46;503;6;7;34,09;3
1;49;46;504;6;7;34,09;4
1;49;46;505;4;5;16,97;22
1;49;46;506;2;3;8,14;13
1;49;46;507;5;6;20,51;244,375
1;50;1;501;2;3;6,66;22,52
1;50;1;502;2;3;8,72;13,16
1;50;1;503;5;6;33,91;45,12
1;50;1;504;5;6;33,91;4
1;50;1;505;9;10;49,81;675,625
1;50;1;506;9;10;50,98;6
1;50;1;507;12;13;63,35;8
1;50;19;501;5;6;26,31;42,06
1;50;19;502;4;5;23,77;32,125
1;50;19;503;1;2;6,5;8,56
1;50;19;504;1;2;6,5;7,2
1;50;19;505;5;6;22,4;30
1;50;19;506;5;6;23,57;3
1;50;19;507;8;9;35,94;5
1;50;46;501;10;11;53,9;7
1;50;46;502;9;10;51,36;6
1;50;46;503;6;7;34,09;3
1;50;46;504;6;7;34,09;44
1;50;46;505;4;5;16,97;22,5
1;50;46;506;2;3;8,14;13,18
1;50;46;507;5;6;20,51;24
1;51;1;501;2;3;6,66;2
1;51;1;502;2;3;8,72;13
1;51;1;503;5;6;33,91;4
1;51;1;504;5;6;33,91;44,4
1;51;1;505;9;10;49,81;6
1;51;1;506;9;10;50,98;69
1;51;1;507;12;13;63,35;8
1;51;19;501;5;6;26,31;428
1;51;19;502;4;5;23,77;32
1;51;19;503;1;2;6,5;8
1;51;19;504;1;2;6,5;7
1;51;19;505;5;6;22,4;30,5
1;51;19;506;5;6;23,57;33
1;51;19;507;8;9;35,94;52
1;51;46;501;10;11;53,9;7
1;51;46;502;9;10;51,36;6
1;51;46;503;6;7;34,09;37
1;51;46;504;6;7;34,09;44,98
1;51;46;505;4;5;16,97;22
1;51;46;506;2;3;8,14;13
1;51;46;507;5;6;20,51;24,36
1;52;1;501;2;3;6,66;2
1;52;1;502;2;3;8,72;13
1;52;1;503;5;6;33,91;4
1;52;1;504;5;6;33,91;44
1;52;1;505;9;10;49,81;673
1;52;1;506;9;10;50,98;709,375
1;52;1;507;12;13;63,35;8
1;52;19;501;5;6;26,31;4
1;52;19;502;4;5;23,77;32,46
1;52;19;503;1;2;6,5;8
1;52;19;504;1;2;6,5;71
1;52;19;505;5;6;22,4;30,36
1;52;19;506;5;6;23,57;33
1;52;19;507;8;9;35,94;52,34
1;52;46;501;10;11;53,9;76,625
1;52;46;502;9;10;51,36;61
1;52;46;503;6;7;34,09;3
1;52;46;504;6;7;34,09;4
1;52;46;505;4;5;16,97;2
1;52;46;506;2;3;8,14;1
1;52;46;507;5;6;20,51;24
1;53;1;501;2;3;6,66;2
1;53;1;502;2;3;8,72;1
1;53;1;503;5;6;33,91;4
1;53;1;504;5;6;33,91;4
1;53;1;505;9;10;49,81;67,52
1;53;1;506;9;10;50,98;69,52
1;53;1;507;12;13;63,35;8
1;53;19;501;5;6;26,31;4
1;53;19;502;4;5;23,77;323
1;53;19;503;1;2;6,5;8
1;53;19;504;1;2;6,5;72
1;53;19;505;5;6;22,4;3
1;53;19;506;5;6;23,57;33
1;53;19;507;8;9;35,94;52,34
1;53;46;501;10;11;53,9;76,625
1;53;46;502;9;10;51,36;61
1;53;46;503;6;7;34,09;37,66
1;53;46;504;6;7;34,09;4
1;53;46;505;4;5;16,97;2
1;53;46;506;2;3;8,14;13
1;53;46;507;5;6;20,51;24
1;54;1;501;2;3;6,66;21
1;54;1;502;2;3;8,72;13
1;54;1;503;5;6;33,91;4
1;54;1;504;5;6;33,91;44
1;54;1;505;9;10;49,81;6
1;54;1;506;9;10;50,98;6
1;54;1;507;12;13;63,35;8
1;54;19;501;5;6;26,31;4
1;54;19;502;4;5;23,77;32,5
1;54;19;503;1;2;6,5;8
1;54;19;504;1;2;6,5;7
1;54;19;505;5;6;22,4;30
1;54;19;506;5;6;23,57;33,52
1;54;19;507;8;9;35,94;5
1;54;46;501;10;11;53,9;77,06
1;54;46;502;9;10;51,36;61
1;54;46;503;6;7;34,09;3
1;54;46;504;6;7;34,09;4
1;54;46;505;4;5;16,97;22
1;54;46;506;2;3;8,14;13
1;54;46;507;5;6;20,51;2
1;55;1;501;2;3;6,66;23
1;55;1;502;2;3;8,72;13
1;55;1;503;5;6;33,91;45
1;55;1;504;5;6;33,91;4
1;55;1;505;9;10;49,81;6
1;55;1;506;9;10;50,98;6
1;55;1;507;12;13;63,35;89,38
1;55;19;501;5;6;26,31;4
1;55;19;502;4;5;23,77;31
1;55;19;503;1;2;6,5;8
1;55;19;504;1;2;6,5;7
1;55;19;505;5;6;22,4;30
1;55;19;506;5;6;23,57;3
1;55;19;507;8;9;35,94;5
1;55;46;501;10;11;53,9;7
1;55;46;502;9;10;51,36;61,32
1;55;46;503;6;7;34,09;38
1;55;46;504;6;7;34,09;4
1;55;46;505;4;5;16,97;22
1;55;46;506;2;3;8,14;13
1;55;46;507;5;6;20,51;24
1;56;1;501;2;3;6,66;23
1;56;1;502;2;3;8,72;13
1;56;1;503;5;6;33,91;45
1;56;1;504;5;6;33,91;44
1;56;1;505;9;10;49,81;6
1;56;1;506;9;10;50,98;7
1;56;1;507;12;13;63,35;8
1;56;19;501;5;6;26,31;43
1;56;19;502;4;5;23,77;3
1;56;19;503;1;2;6,5;8
1;56;19;504;1;2;6,5;7
1;56;19;505;5;6;22,4;3
1;56;19;506;5;6;23,57;3
1;56;19;507;8;9;35,94;52
1;56;46;501;10;11;53,9;768
1;56;46;502;9;10;51,36;61
1;56;46;503;6;7;34,09;3
1;56;46;504;6;7;34,09;4
1;56;46;505;4;5;16,97;22
1;56;46;506;2;3;8,14;13
1;56;46;507;5;6;20,51;24
1;57;1;501;2;3;6,66;22
1;57;1;502;2;3;8,72;13
1;57;1;503;5;6;33,91;45
1;57;1;504;5;6;33,91;4
1;57;1;505;9;10;49,81;6
1;57;1;506;9;10;50,98;6
1;57;1;507;12;13;63,35;8
1;57;19;501;5;6;26,31;41,4
1;57;19;502;4;5;23,77;32
1;57;19;503;1;2;6,5;8
1;57;19;504;1;2;6,5;7
1;57;19;505;5;6;22,4;3
1;57;19;506;5;6;23,57;33
1;57;19;507;8;9;35,94;52
1;57;46;501;10;11;53,9;7
1;57;46;502;9;10;51,36;6
1;57;46;503;6;7;34,09;37,8
1;57;46;504;6;7;34,09;45
1;57;46;505;4;5;16,97;2
1;57;46;506;2;3;8,14;13
1;57;46;507;5;6;20,51;24
1;58;1;501;2;3;6,66;23
1;58;1;502;2;3;8,72;13
1;58;1;503;5;6;33,91;4
1;58;1;504;5;6;33,91;44
1;58;1;505;9;10;49,81;6
1;58;1;506;9;10;50,98;6
1;58;1;507;12;13;63,35;900
1;58;19;501;5;6;26,31;4
1;58;19;502;4;5;23,77;32
1;58;19;503;1;2;6,5;8
1;58;19;504;1;2;6,5;7
1;58;19;505;5;6;22,4;3
1;58;19;506;5;6;23,57;3
1;58;19;507;8;9;35,94;5
1;58;46;501;10;11;53,9;7
1;58;46;502;9;10;51,36;6
1;58;46;503;6;7;34,09;38
1;58;46;504;6;7;34,09;45
1;58;46;505;4;5;16,97;22
1;58;46;506;2;3;8,14;13
1;58;46;507;5;6;20,51;24
1;59;1;501;2;3;6,66;23
1;59;1;502;2;3;8,72;13
1;59;1;503;5;6;33,91;4
1;59;1;504;5;6;33,91;4
1;59;1;505;9;10;49,81;6
1;59;1;506;9;10;50,98;7
1;59;1;507;12;13;63,35;891
1;59;19;501;5;6;26,31;41
1;59;19;502;4;5;23,77;32
1;59;19;503;1;2;6,5;8
1;59;19;504;1;2;6,5;7
1;59;19;505;5;6;22,4;30
1;59;19;506;5;6;23,57;34
1;59;19;507;8;9;35,94;52
1;59;46;501;10;11;53,9;7
1;59;46;502;9;10;51,36;62
1;59;46;503;6;7;34,09;378
1;59;46;504;6;7;34,09;4
1;59;46;505;4;5;16,97;2
1;59;46;506;2;3;8,14;13
1;59;46;507;5;6;20,51;24
1;60;1;501;2;3;6,66;23
1;60;1;502;2;3;8,72;13,2
1;60;1;503;5;6;33,91;45
1;60;1;504;5;6;33,91;4
1;60;1;505;9;10;49,81;6
1;60;1;506;9;10;50,98;7
1;60;1;507;12;13;63,35;8
1;60;19;501;5;6;26,31;42
1;60;19;502;4;5;23,77;3
1;60;19;503;1;2;6,5;8
1;60;19;504;1;2;6,5;7
1;60;19;505;5;6;22,4;30
1;60;19;506;5;6;23,57;3
1;60;19;507;8;9;35,94;52
1;60;46;501;10;11;53,9;76,375
1;60;46;502;9;10;51,36;6
1;60;46;503;6;7;34,09;37
1;60;46;504;6;7;34,09;4
1;60;46;505;4;5;16,97;22
1;60;46;506;2;3;8,14;13,35
1;60;46;507;5;6;20,51;24
1;61;1;501;2;3;6,66;23
1;61;1;502;2;3;8,72;13
1;61;1;503;5;6;33,91;4
1;61;1;504;5;6;33,91;44
1;61;1;505;9;10;49,81;67,45
1;61;1;506;9;10;50,98;6
1;61;1;507;12;13;63,35;9
1;61;19;501;5;6;26,31;43,1
1;61;19;502;4;5;23,77;3
1;61;19;503;1;2;6,5;8
1;61;19;504;1;2;6,5;7
1;61;19;505;5;6;22,4;30
1;61;19;506;5;6;23,57;3
1;61;19;507;8;9;35,94;5
1;61;46;501;10;11;53,9;7
1;61;46;502;9;10;51,36;61
1;61;46;503;6;7;34,09;3
1;61;46;504;6;7;34,09;4
1;61;46;505;4;5;16,97;22
1;61;46;506;2;3;8,14;13
1;61;46;507;5;6;20,51;24
1;62;1;501;2;3;6,66;23
1;62;1;502;2;3;8,72;13
1;62;1;503;5;6;33,91;45
1;62;1;504;5;6;33,91;44,7
1;62;1;505;9;10;49,81;6
1;62;1;506;9;10;50,98;6
1;62;1;507;12;13;63,35;8
1;62;19;501;5;6;26,31;43
1;62;19;502;4;5;23,77;3
1;62;19;503;1;2;6,5;8
1;62;19;504;1;2;6,5;7
1;62;19;505;5;6;22,4;30
1;62;19;506;5;6;23,57;3
1;62;19;507;8;9;35,94;5
1;62;46;501;10;11;53,9;7
1;62;46;502;9;10;51,36;6
1;62;46;503;6;7;34,09;3
1;62;46;504;6;7;34,09;45
1;62;46;505;4;5;16,97;22
1;62;46;506;2;3;8,14;13
1;62;46;507;5;6;20,51;24
1;63;1;501;2;3;6,66;23
1;63;1;502;2;3;8,72;13
1;63;1;503;5;6;33,91;4
1;63;1;504;5;6;33,91;44
1;63;1;505;9;10;49,81;6
1;63;1;506;9;10;50,98;70
1;63;1;507;12;13;63,35;90
1;63;19;501;5;6;26,31;4
1;63;19;502;4;5;23,77;3
1;63;19;503;1;2;6,5;8
1;63;19;504;1;2;6,5;7
1;63;19;505;5;6;22,4;30
1;63;19;506;5;6;23,57;33,8
1;63;19;507;8;9;35,94;52
1;63;46;501;10;11;53,9;7
1;63;46;502;9;10;51,36;62
1;63;46;503;6;7;34,09;3
1;63;46;504;6;7;34,09;4
1;63;46;505;4;5;16,97;22
1;63;46;506;2;3;8,14;13
1;63;46;507;5;6;20,51;24
1;64;1;501;2;3;6,66;23,5
1;64;1;502;2;3;8,72;131,875
1;64;1;503;5;6;33,91;4
1;64;1;504;5;6;33,91;4
1;64;1;505;9;10;49,81;672
1;64;1;506;9;10;50,98;6
1;64;1;507;12;13;63,35;8
1;64;19;501;5;6;26,31;43
1;64;19;502;4;5;23,77;3
1;64;19;503;1;2;6,5;8
1;64;19;504;1;2;6,5;7
1;64;19;505;5;6;22,4;3
1;64;19;506;5;6;23,57;3
1;64;19;507;8;9;35,94;5
1;64;46;501;10;11;53,9;7
1;64;46;502;9;10;51,36;6
1;64;46;503;6;7;34,09;3
1;64;46;504;6;7;34,09;4
1;64;46;505;4;5;16,97;22,5
1;64;46;506;2;3;8,14;13
1;64;46;507;5;6;20,51;24
1;65;1;501;2;3;6,66;23
1;65;1;502;2;3;8,72;13
1;65;1;503;5;6;33,91;4
1;65;1;504;5;6;33,91;4
1;65;1;505;9;10;49,81;6
1;65;1;506;9;10;50,98;6
1;65;1;507;12;13;63,35;8
1;65;19;501;5;6;26,31;42
1;65;19;502;4;5;23,77;33
1;65;19;503;1;2;6,5;8,6
1;65;19;504;1;2;6,5;7
1;65;19;505;5;6;22,4;30
1;65;19;506;5;6;23,57;34
1;65;19;507;8;9;35,94;52
1;65;46;501;10;11;53,9;76,45
1;65;46;502;9;10;51,36;6
1;65;46;503;6;7;34,09;3
1;65;46;504;6;7;34,09;45
1;65;46;505;4;5;16,97;2
1;65;46;506;2;3;8,14;13
1;65;46;507;5;6;20,51;24
1;66;1;501;2;3;6,66;2
1;66;1;502;2;3;8,72;13
1;66;1;503;5;6;33,91;45,5
1;66;1;504;5;6;33,91;4
1;66;1;505;9;10;49,81;6
1;66;1;506;9;10;50,98;696,875
1;66;1;507;12;13;63,35;8
1;66;19;501;5;6;26,31;4
1;66;19;502;4;5;23,77;3
1;66;19;503;1;2;6,5;8
1;66;19;504;1;2;6,5;72
1;66;19;505;5;6;22,4;30
1;66;19;506;5;6;23,57;3
1;66;19;507;8;9;35,94;5
1;66;46;501;10;11;53,9;7
1;66;46;502;9;10;51,36;6
1;66;46;503;6;7;34,09;3
1;66;46;504;6;7;34,09;45,25
1;66;46;505;4;5;16,97;22,5
1;66;46;506;2;3;8,14;13
1;66;46;507;5;6;20,51;24
1;67;1;501;2;3;6,66;2
1;67;1;502;2;3;8,72;13
1;67;1;503;5;6;33,91;4
1;67;1;504;5;6;33,91;4
1;67;1;505;9;10;49,81;6
1;67;1;506;9;10;50,98;6
1;67;1;507;12;13;63,35;9
1;67;19;501;5;6;26,31;4
1;67;19;502;4;5;23,77;3
1;67;19;503;1;2;6,5;8
1;67;19;504;1;2;6,5;72
1;67;19;505;5;6;22,4;30
1;67;19;506;5;6;23,57;3
1;67;19;507;8;9;35,94;52
1;67;46;501;10;11;53,9;763
1;67;46;502;9;10;51,36;61
1;67;46;503;6;7;34,09;37
1;67;46;504;6;7;34,09;45
1;67;46;505;4;5;16,97;2
1;67;46;506;2;3;8,14;13
1;67;46;507;5;6;20,51;24
1;68;1;501;2;3;6,66;23
1;68;1;502;2;3;8,72;13
1;68;1;503;5;6;33,91;4
1;68;1;504;5;6;33,91;4
1;68;1;505;9;10;49,81;6
1;68;1;506;9;10;50,98;7
1;68;1;507;12;13;63,35;896,875
1;68;19;501;5;6;26,31;4
1;68;19;502;4;5;23,77;3
1;68;19;503;1;2;6,5;8
1;68;19;504;1;2;6,5;7,25
1;68;19;505;5;6;22,4;30
1;68;19;506;5;6;23,57;34
1;68;19;507;8;9;35,94;5
1;68;46;501;10;11;53,9;76
1;68;46;502;9;10;51,36;62
1;68;46;503;6;7;34,09;3
1;68;46;504;6;7;34,09;45
1;68;46;505;4;5;16,97;22
1;68;46;506;2;3;8,14;13
1;68;46;507;5;6;20,51;24,5
1;69;1;501;2;3;6,66;23
1;69;1;502;2;3;8,72;13
1;69;1;503;5;6;33,91;4
1;69;1;504;5;6;33,91;44
1;69;1;505;9;10;49,81;6
1;69;1;506;9;10;50,98;7
1;69;1;507;12;13;63,35;8
1;69;19;501;5;6;26,31;43
1;69;19;502;4;5;23,77;3
1;69;19;503;1;2;6,5;8
1;69;19;504;1;2;6,5;7
1;69;19;505;5;6;22,4;30
1;69;19;506;5;6;23,57;3
1;69;19;507;8;9;35,94;525,625
1;69;46;501;10;11;53,9;76
1;69;46;502;9;10;51,36;6
1;69;46;503;6;7;34,09;3
1;69;46;504;6;7;34,09;45
1;69;46;505;4;5;16,97;22
1;69;46;506;2;3;8,14;13
1;69;46;507;5;6;20,51;24
1;70;1;501;2;3;6,66;24
1;70;1;502;2;3;8,72;13,2
1;70;1;503;5;6;33,91;4
1;70;1;504;5;6;33,91;44
1;70;1;505;9;10;49,81;6
1;70;1;506;9;10;50,98;6
1;70;1;507;12;13;63,35;8
1;70;19;501;5;6;26,31;4
1;70;19;502;4;5;23,77;3
1;70;19;503;1;2;6,5;8
1;70;19;504;1;2;6,5;7
1;70;19;505;5;6;22,4;3
1;70;19;506;5;6;23,57;34
1;70;19;507;8;9;35,94;5
1;70;46;501;10;11;53,9;7
1;70;46;502;9;10;51,36;621,875
1;70;46;503;6;7;34,09;3
1;70;46;504;6;7;34,09;45
1;70;46;505;4;5;16,97;22
1;70;46;506;2;3;8,14;13
1;70;46;507;5;6;20,51;24
1;71;1;501;2;3;6,66;24
1;71;1;502;2;3;8,72;1
1;71;1;503;5;6;33,91;45
1;71;1;504;5;6;33,91;4
1;71;1;505;9;10;49,81;6
1;71;1;506;9;10;50,98;6
1;71;1;507;12;13;63,35;8
1;71;19;501;5;6;26,31;43
1;71;19;502;4;5;23,77;3
1;71;19;503;1;2;6,5;8
1;71;19;504;1;2;6,5;723
1;71;19;505;5;6;22,4;30
1;71;19;506;5;6;23,57;34
1;71;19;507;8;9;35,94;52
1;71;46;501;10;11;53,9;7
1;71;46;502;9;10;51,36;6
1;71;46;503;6;7;34,09;37
1;71;46;504;6;7;34,09;4
1;71;46;505;4;5;16,97;22
1;71;46;506;2;3;8,14;13
1;71;46;507;5;6;20,51;2
1;72;1;501;2;3;6,66;2
1;72;1;502;2;3;8,72;13
1;72;1;503;5;6;33,91;4
1;72;1;504;5;6;33,91;4
1;72;1;505;9;10;49,81;6
1;72;1;506;9;10;50,98;6
1;72;1;507;12;13;63,35;8
1;72;19;501;5;6;26,31;43
1;72;19;502;4;5;23,77;3
1;72;19;503;1;2;6,5;8
1;72;19;504;1;2;6,5;7
1;72;19;505;5;6;22,4;30
1;72;19;506;5;6;23,57;3
1;72;19;507;8;9;35,94;52
1;72;46;501;10;11;53,9;7
1;72;46;502;9;10;51,36;6
1;72;46;503;6;7;34,09;37,6
1;72;46;504;6;7;34,09;4
1;72;46;505;4;5;16,97;2
1;72;46;506;2;3;8,14;13
1;72;46;507;5;6;20,51;2
1;73;1;501;2;3;6,66;2
1;73;1;502;2;3;8,72;13
1;73;1;503;5;6;33,91;4
1;73;1;504;5;6;33,91;44
1;73;1;505;9;10;49,81;6
1;73;1;506;9;10;50,98;7
1;73;1;507;12;13;63,35;9
1;73;19;501;5;6;26,31;4
1;73;19;502;4;5;23,77;3
1;73;19;503;1;2;6,5;858
